review_id,product_id,customer_id,rating,title,comment,created_at,updated_at
10156,336,4707,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-06 09:45:05+00,2026-05-06 09:45:05+00
10157,128,3333,3,Average,Decent but has some minor issues.,2026-05-06 11:33:36+00,2026-05-06 11:33:36+00
10158,91,5192,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-06 08:12:23+00,2026-05-06 08:12:23+00
10159,369,8354,1,Awful product,"Stopped working after two days, avoid!",2026-05-06 13:43:43+00,2026-05-06 13:43:43+00
10160,21,7138,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-06 09:12:31+00,2026-05-06 09:12:31+00
10161,189,3083,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-06 11:22:35+00,2026-05-06 11:22:35+00
10162,450,1510,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-06 23:09:10+00,2026-05-06 23:09:10+00
10163,498,4978,3,Average,Decent but has some minor issues.,2026-05-06 20:25:09+00,2026-05-06 20:25:09+00
10164,287,10047,2,Disappointed,"Not as described, quality is subpar.",2026-05-06 15:28:25+00,2026-05-06 15:28:25+00
10165,157,987,3,Average,Decent but has some minor issues.,2026-05-06 07:13:52+00,2026-05-06 07:13:52+00
10166,400,1406,3,Average,Decent but has some minor issues.,2026-05-06 23:05:40+00,2026-05-06 23:05:40+00
10167,174,3515,4,Very Good,"Good value for money, functions well.",2026-05-06 18:49:43+00,2026-05-06 18:49:43+00
10168,165,443,1,Awful product,"Stopped working after two days, avoid!",2026-05-06 23:15:56+00,2026-05-06 23:15:56+00
10169,392,3883,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-06 20:16:21+00,2026-05-06 20:16:21+00
10170,423,4215,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-06 06:36:59+00,2026-05-06 06:36:59+00
10171,36,9740,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-07 20:07:19+00,2026-05-07 20:07:19+00
10172,515,3210,1,Awful product,"Stopped working after two days, avoid!",2026-05-07 22:28:31+00,2026-05-07 22:28:31+00
10173,121,3119,4,Very Good,"Good value for money, functions well.",2026-05-07 22:49:50+00,2026-05-07 22:49:50+00
10174,330,318,2,Disappointed,"Not as described, quality is subpar.",2026-05-07 04:17:21+00,2026-05-07 04:17:21+00
10175,38,8198,4,Very Good,"Good value for money, functions well.",2026-05-07 04:54:06+00,2026-05-07 04:54:06+00
10176,422,2008,2,Disappointed,"Not as described, quality is subpar.",2026-05-07 13:00:43+00,2026-05-07 13:00:43+00
10177,351,1098,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-07 01:35:02+00,2026-05-07 01:35:02+00
10178,266,4404,1,Awful product,"Stopped working after two days, avoid!",2026-05-07 04:15:35+00,2026-05-07 04:15:35+00
10179,227,3052,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-07 05:22:20+00,2026-05-07 05:22:20+00
10180,33,2768,3,Average,Decent but has some minor issues.,2026-05-07 01:42:04+00,2026-05-07 01:42:04+00
10181,331,324,4,Very Good,"Good value for money, functions well.",2026-05-07 22:06:59+00,2026-05-07 22:06:59+00
10182,472,2483,4,Very Good,"Good value for money, functions well.",2026-05-07 23:58:59+00,2026-05-07 23:58:59+00
10183,347,2588,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-07 10:12:13+00,2026-05-07 10:12:13+00
10184,180,3994,4,Very Good,"Good value for money, functions well.",2026-05-07 18:32:23+00,2026-05-07 18:32:23+00
10185,303,5481,4,Very Good,"Good value for money, functions well.",2026-05-07 10:44:14+00,2026-05-07 10:44:14+00
10186,41,7149,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-07 19:16:04+00,2026-05-07 19:16:04+00
10187,264,3324,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-07 12:37:14+00,2026-05-07 12:37:14+00
10188,228,9473,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-07 10:51:34+00,2026-05-07 10:51:34+00
10189,68,630,4,Very Good,"Good value for money, functions well.",2026-05-07 04:22:19+00,2026-05-07 04:22:19+00
10190,121,5186,4,Very Good,"Good value for money, functions well.",2026-05-08 06:08:19+00,2026-05-08 06:08:19+00
10191,72,8479,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-08 22:15:40+00,2026-05-08 22:15:40+00
10192,334,763,4,Very Good,"Good value for money, functions well.",2026-05-08 22:41:58+00,2026-05-08 22:41:58+00
10193,280,4901,3,Average,Decent but has some minor issues.,2026-05-08 23:22:02+00,2026-05-08 23:22:02+00
10194,405,7902,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-08 05:44:31+00,2026-05-08 05:44:31+00
10195,113,9204,4,Very Good,"Good value for money, functions well.",2026-05-08 04:51:19+00,2026-05-08 04:51:19+00
10196,322,6302,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-08 17:00:55+00,2026-05-08 17:00:55+00
10197,45,4793,4,Very Good,"Good value for money, functions well.",2026-05-08 15:25:23+00,2026-05-08 15:25:23+00
10198,288,5409,3,Average,Decent but has some minor issues.,2026-05-08 12:34:08+00,2026-05-08 12:34:08+00
10199,513,10377,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-08 01:36:33+00,2026-05-08 01:36:33+00
10200,365,5186,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-08 13:43:12+00,2026-05-08 13:43:12+00
10201,98,9399,4,Very Good,"Good value for money, functions well.",2026-05-08 04:11:13+00,2026-05-08 04:11:13+00
10202,381,6608,4,Very Good,"Good value for money, functions well.",2026-05-08 20:33:48+00,2026-05-08 20:33:48+00
10203,509,4083,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-08 06:57:32+00,2026-05-08 06:57:32+00
10204,364,10275,3,Average,Decent but has some minor issues.,2026-05-08 03:41:55+00,2026-05-08 03:41:55+00
10205,473,5834,4,Very Good,"Good value for money, functions well.",2026-05-08 07:11:18+00,2026-05-08 07:11:18+00
10206,169,5483,2,Disappointed,"Not as described, quality is subpar.",2026-05-08 14:01:00+00,2026-05-08 14:01:00+00
10207,60,2370,3,Average,Decent but has some minor issues.,2026-05-08 03:37:11+00,2026-05-08 03:37:11+00
10208,242,6345,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-08 18:38:08+00,2026-05-08 18:38:08+00
10209,471,8582,4,Very Good,"Good value for money, functions well.",2026-05-08 08:46:51+00,2026-05-08 08:46:51+00
10210,1,6390,4,Very Good,"Good value for money, functions well.",2026-05-09 21:44:33+00,2026-05-09 21:44:33+00
10211,146,8975,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-09 04:58:22+00,2026-05-09 04:58:22+00
10212,375,3524,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-09 04:08:49+00,2026-05-09 04:08:49+00
10213,393,3337,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-09 01:47:00+00,2026-05-09 01:47:00+00
10214,137,1935,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-09 12:59:57+00,2026-05-09 12:59:57+00
10215,236,2890,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-09 20:07:58+00,2026-05-09 20:07:58+00
10216,452,4572,4,Very Good,"Good value for money, functions well.",2026-05-09 05:07:54+00,2026-05-09 05:07:54+00
10217,136,7276,4,Very Good,"Good value for money, functions well.",2026-05-09 17:53:48+00,2026-05-09 17:53:48+00
10218,367,4916,2,Disappointed,"Not as described, quality is subpar.",2026-05-09 02:14:54+00,2026-05-09 02:14:54+00
10219,344,7008,4,Very Good,"Good value for money, functions well.",2026-05-09 17:30:06+00,2026-05-09 17:30:06+00
10220,467,8527,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-10 10:01:54+00,2026-05-10 10:01:54+00
10221,136,9913,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-10 10:26:11+00,2026-05-10 10:26:11+00
10222,497,1779,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-10 00:33:55+00,2026-05-10 00:33:55+00
10223,132,1660,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-10 00:26:37+00,2026-05-10 00:26:37+00
10224,359,1542,4,Very Good,"Good value for money, functions well.",2026-05-10 01:07:36+00,2026-05-10 01:07:36+00
10225,474,10377,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-10 12:53:00+00,2026-05-10 12:53:00+00
10226,143,1060,4,Very Good,"Good value for money, functions well.",2026-05-10 15:53:25+00,2026-05-10 15:53:25+00
10227,141,3112,1,Awful product,"Stopped working after two days, avoid!",2026-05-10 13:56:20+00,2026-05-10 13:56:20+00
10228,354,5940,4,Very Good,"Good value for money, functions well.",2026-05-10 18:29:51+00,2026-05-10 18:29:51+00
10229,494,4331,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-10 12:38:54+00,2026-05-10 12:38:54+00
10230,240,6496,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-10 03:01:17+00,2026-05-10 03:01:17+00
10231,408,856,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-10 08:05:25+00,2026-05-10 08:05:25+00
10232,273,1643,4,Very Good,"Good value for money, functions well.",2026-05-10 08:39:46+00,2026-05-10 08:39:46+00
10233,311,1827,4,Very Good,"Good value for money, functions well.",2026-05-10 22:57:45+00,2026-05-10 22:57:45+00
10234,173,2073,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-11 15:55:52+00,2026-05-11 15:55:52+00
10235,358,460,4,Very Good,"Good value for money, functions well.",2026-05-11 17:41:32+00,2026-05-11 17:41:32+00
10236,375,8942,1,Awful product,"Stopped working after two days, avoid!",2026-05-11 23:30:37+00,2026-05-11 23:30:37+00
10237,37,9939,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-11 20:30:18+00,2026-05-11 20:30:18+00
10238,283,2198,4,Very Good,"Good value for money, functions well.",2026-05-11 08:30:10+00,2026-05-11 08:30:10+00
10239,91,6277,4,Very Good,"Good value for money, functions well.",2026-05-11 13:33:23+00,2026-05-11 13:33:23+00
10240,25,6556,4,Very Good,"Good value for money, functions well.",2026-05-11 11:04:29+00,2026-05-11 11:04:29+00
10241,63,240,4,Very Good,"Good value for money, functions well.",2026-05-11 12:49:30+00,2026-05-11 12:49:30+00
10242,320,9912,1,Awful product,"Stopped working after two days, avoid!",2026-05-11 01:06:43+00,2026-05-11 01:06:43+00
10243,98,9337,2,Disappointed,"Not as described, quality is subpar.",2026-05-11 23:09:11+00,2026-05-11 23:09:11+00
10244,151,5430,4,Very Good,"Good value for money, functions well.",2026-05-11 08:38:09+00,2026-05-11 08:38:09+00
10245,253,3930,4,Very Good,"Good value for money, functions well.",2026-05-11 18:55:50+00,2026-05-11 18:55:50+00
10246,93,1591,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-11 12:43:09+00,2026-05-11 12:43:09+00
10247,498,4812,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-11 09:16:48+00,2026-05-11 09:16:48+00
10248,495,7331,2,Disappointed,"Not as described, quality is subpar.",2026-05-12 13:58:57+00,2026-05-12 13:58:57+00
10249,245,9458,4,Very Good,"Good value for money, functions well.",2026-05-12 01:35:43+00,2026-05-12 01:35:43+00
10250,271,3564,3,Average,Decent but has some minor issues.,2026-05-12 12:31:31+00,2026-05-12 12:31:31+00
10251,167,8516,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-12 09:00:33+00,2026-05-12 09:00:33+00
10252,443,3661,4,Very Good,"Good value for money, functions well.",2026-05-12 10:57:26+00,2026-05-12 10:57:26+00
10253,163,9474,4,Very Good,"Good value for money, functions well.",2026-05-12 00:37:35+00,2026-05-12 00:37:35+00
10254,467,3513,1,Awful product,"Stopped working after two days, avoid!",2026-05-12 15:07:04+00,2026-05-12 15:07:04+00
10255,329,3227,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-12 01:06:59+00,2026-05-12 01:06:59+00
10256,359,750,4,Very Good,"Good value for money, functions well.",2026-05-12 02:06:03+00,2026-05-12 02:06:03+00
10257,64,9769,4,Very Good,"Good value for money, functions well.",2026-05-12 03:52:13+00,2026-05-12 03:52:13+00
10258,463,2510,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-12 09:01:10+00,2026-05-12 09:01:10+00
10259,36,9760,2,Disappointed,"Not as described, quality is subpar.",2026-05-12 11:06:21+00,2026-05-12 11:06:21+00
10260,343,3440,1,Awful product,"Stopped working after two days, avoid!",2026-05-13 09:00:30+00,2026-05-13 09:00:30+00
10261,479,258,3,Average,Decent but has some minor issues.,2026-05-13 10:36:15+00,2026-05-13 10:36:15+00
10262,34,591,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-13 09:49:53+00,2026-05-13 09:49:53+00
10263,133,1764,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-13 07:40:08+00,2026-05-13 07:40:08+00
10264,70,7038,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-13 05:29:30+00,2026-05-13 05:29:30+00
10265,485,10075,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-13 22:23:20+00,2026-05-13 22:23:20+00
10266,390,4092,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-13 19:58:33+00,2026-05-13 19:58:33+00
10267,330,1372,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-13 15:42:47+00,2026-05-13 15:42:47+00
10268,473,6366,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-13 06:49:14+00,2026-05-13 06:49:14+00
10269,363,7081,2,Disappointed,"Not as described, quality is subpar.",2026-05-13 22:15:49+00,2026-05-13 22:15:49+00
10270,337,9646,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-13 06:33:24+00,2026-05-13 06:33:24+00
10271,378,6542,4,Very Good,"Good value for money, functions well.",2026-05-13 18:21:50+00,2026-05-13 18:21:50+00
10272,266,1986,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-13 06:52:00+00,2026-05-13 06:52:00+00
10273,158,9939,4,Very Good,"Good value for money, functions well.",2026-05-13 18:45:19+00,2026-05-13 18:45:19+00
10274,56,3570,1,Awful product,"Stopped working after two days, avoid!",2026-05-14 08:24:45+00,2026-05-14 08:24:45+00
10275,199,3623,4,Very Good,"Good value for money, functions well.",2026-05-14 13:08:42+00,2026-05-14 13:08:42+00
10276,438,4836,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-14 23:41:17+00,2026-05-14 23:41:17+00
10277,126,8194,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-14 07:24:31+00,2026-05-14 07:24:31+00
10278,108,47,4,Very Good,"Good value for money, functions well.",2026-05-14 08:01:32+00,2026-05-14 08:01:32+00
10279,413,3167,4,Very Good,"Good value for money, functions well.",2026-05-14 23:17:14+00,2026-05-14 23:17:14+00
10280,138,2201,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-14 03:35:19+00,2026-05-14 03:35:19+00
10281,263,7499,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-14 05:25:13+00,2026-05-14 05:25:13+00
10282,285,9491,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-14 06:45:05+00,2026-05-14 06:45:05+00
10283,333,9454,4,Very Good,"Good value for money, functions well.",2026-05-14 11:34:54+00,2026-05-14 11:34:54+00
10284,57,9665,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-14 04:36:11+00,2026-05-14 04:36:11+00
10285,321,169,4,Very Good,"Good value for money, functions well.",2026-05-14 23:03:08+00,2026-05-14 23:03:08+00
10286,202,9588,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-14 22:59:11+00,2026-05-14 22:59:11+00
10287,11,2833,4,Very Good,"Good value for money, functions well.",2026-05-14 13:24:13+00,2026-05-14 13:24:13+00
10288,74,1024,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-14 06:15:22+00,2026-05-14 06:15:22+00
10289,387,3491,4,Very Good,"Good value for money, functions well.",2026-05-14 19:56:18+00,2026-05-14 19:56:18+00
10290,166,4400,4,Very Good,"Good value for money, functions well.",2026-05-14 11:43:23+00,2026-05-14 11:43:23+00
10291,235,1632,3,Average,Decent but has some minor issues.,2026-05-15 11:36:59+00,2026-05-15 11:36:59+00
10292,220,3193,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-15 22:30:23+00,2026-05-15 22:30:23+00
10293,362,4935,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-15 21:27:34+00,2026-05-15 21:27:34+00
10294,475,10272,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-15 02:01:38+00,2026-05-15 02:01:38+00
10295,346,7788,4,Very Good,"Good value for money, functions well.",2026-05-15 07:47:49+00,2026-05-15 07:47:49+00
10296,209,2846,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-15 01:41:26+00,2026-05-15 01:41:26+00
10297,485,8681,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-15 18:48:53+00,2026-05-15 18:48:53+00
10298,188,6363,4,Very Good,"Good value for money, functions well.",2026-05-15 00:32:27+00,2026-05-15 00:32:27+00
10299,342,6694,4,Very Good,"Good value for money, functions well.",2026-05-15 23:56:34+00,2026-05-15 23:56:34+00
10300,432,5785,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-15 19:25:20+00,2026-05-15 19:25:20+00
10301,141,653,4,Very Good,"Good value for money, functions well.",2026-05-15 05:30:41+00,2026-05-15 05:30:41+00
10302,126,7994,2,Disappointed,"Not as described, quality is subpar.",2026-05-15 10:35:26+00,2026-05-15 10:35:26+00
10303,31,6567,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-15 09:13:46+00,2026-05-15 09:13:46+00
10304,171,5599,4,Very Good,"Good value for money, functions well.",2026-05-16 02:02:54+00,2026-05-16 02:02:54+00
10305,361,9527,3,Average,Decent but has some minor issues.,2026-05-16 02:20:59+00,2026-05-16 02:20:59+00
10306,108,10179,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-16 07:55:25+00,2026-05-16 07:55:25+00
10307,19,9278,3,Average,Decent but has some minor issues.,2026-05-16 02:10:00+00,2026-05-16 02:10:00+00
10308,187,3566,5,Excellent!,"Exceeded my expectations, highly recommended!",2026-05-17 04:32:19+00,2026-05-17 04:32:19+00
